Request Per Sec,Response Time
0.0083,29
0.0083,71
0,0
0.025,41.6667
0.0333,71.25
0.0167,91
0.0083,65
0.0083,33
0,0
0.0417,60
0.0083,123
0.025,66.6667
0,0
0,0
0.1,35.75
0.025,55.6667
0,0
0.025,32
0.0083,83
0.0083,53
0,0
0.0167,63.5
0,0
0.0167,67
0.0167,89.5
0.025,67
0.0417,36.4
0.025,33
0,0
0.0167,43
0.05,64.1667
0.0167,81
0.0083,40
0,0
0,0
0.0583,37
0.025,76
0.0083,69
0,0
0.0167,56.5
0,0
0.0333,60.5
0.0167,115
0.0083,35
0.0083,30
0.0083,90
0.025,65.6667
0.0167,37.5
0.0083,38
0.0167,43.5
0,0
0.0083,67
0.0083,18
0.0333,39
0.0333,34
0.0667,47.875
0.0083,86
0,0
0,0
0,0
0.0083,65
0,0
0.025,74
0.0083,60
0.0333,64.5
0,0
0.1417,67.4706
0.0167,53
0.0417,72.4
0.0333,76.5
0,0
0,0
0.0167,36.5
0.025,74
0,0
0.0333,66.75
0,0
0.0917,63.4545
0,0
0,0
0.025,35.3333
0.0167,39.5
0,0
0,0
0,0
0.05,43.8333
0.0167,59.5
0,0
0.1,60.8333
0.075,75.2222
0.075,57.4444
0,0
0.0667,40.375
0.0167,57
0.0083,60
0.0333,116.5
0,0
0.125,599.8
0,0
0.0333,27
0.025,49.3333
0.0417,48.2
0,0
0,0
0.05,64.1667
0.0083,27
0.0333,33.25
0,0
0.0083,50
0,0
0.0833,44.7
0.05,57
0,0
0.0333,31
0.0833,39
0.0167,49.5
0.0417,68.2
0.0333,52
0,0
0.0167,153
0.0083,56
0.0083,40
0.0083,27
0.0417,70
0,0
0.0167,56.5
0.0083,40
0.0167,69
0,0
0.0417,37.2
0.075,44.5556
0.0167,34
0.025,67.6667
0.025,41.6667
0.025,64.3333
0.0167,29.5
0,0
0,0
0.0083,41
0.0417,57.8
0.0167,62.5
0.0167,37.5
0.0167,68
0.0083,41
0.025,80
0,0
0.0667,70.25
0,0
0.0083,44
0.0167,37.5
0,0
0.0417,40.4
0.0167,84.5
0,0
0,0
0,0
0.0333,38
0.0083,41
0.025,58.3333
0.0083,55
0.0417,52.8
0,0
0,0
0.0167,37.5
0,0
0.0083,36
0,0
0.0083,63
0.0417,66.6
0.0167,57.5
0.0167,36
0.025,39.3333
0.0083,151
0.0333,74.25
0.0167,44.5
0.0167,79
0.0167,43.5
0.0417,30.2
0.0583,51
0.0167,75
0,0
0,0
0.0333,76.5
0,0
0,0
0.0167,61
0.0167,66
0,0
0.025,49.3333
0.075,70.3333
0.075,30.8889
0.0083,36
0.025,65.6667
0,0
0.0917,74.2727
0,0
0,0
0.0083,34
0,0
0,0
0,0
0.0417,51.8
0.0083,53
0.0333,64.25
0.0583,62.7143
0.0333,22.75
0,0
0.025,45.6667
0.0083,55
0.0333,36.25
0.0083,35
0,0
0.0667,29.625
0.05,42.6667
0,0
0.0167,38.5
0.025,69
0.0167,62.5
0.0167,38
0.0167,74.5
0.0083,73
0.025,39.3333
0.0083,37
0.0083,63
0.0417,72.6
0,0
0,0
0.0167,56
0.025,54
0.0333,34.5
0,0
0.0083,36
0.0167,45.5
0.0083,57
0,0
0.075,60.6667
0.0333,26
0.0083,29
0.0083,45
0.0083,70
0.0083,71
0,0
0.0083,76
0.0083,55
0.0167,127
0.0167,69.5
0.0167,37.5
0.0417,84.4
0.0083,71
0,0
0.0167,91.5
0.0167,58.5
0.0167,118.5
0.0583,73.1429
0.05,66.3333
0.025,71
0,0
0.0083,23
0.0417,85.6
0.1583,93.6316
0.025,39.3333
0.0583,73.5714
0.0083,119
0.0167,55
0.05,56.5
0.0167,79.5
0,0
0.0167,63.5
0.025,75
0.0333,74.75
0.0167,30.5
0.0167,34
0.025,82.6667
0.0167,36
0.0167,36.5
0.0417,29.4
0.0167,65
0.0167,65
0.0083,109
0,0
0.0167,29
0.0167,59
0,0
-1,0
0.025,37
0.0417,77.2
0.0083,42
0.0167,53
0.025,61.3333
0.0667,320.625
0.0083,34
0,0
0.1,45.25
0,0
0.025,71
0.025,58
0.05,64
0.0167,56.5
0,0
0.025,39
0,0
0.0167,69.5
0.0083,53
0.0083,28
0.0333,32.25
0.0083,54
0,0
0.0083,61
0.0083,30
0.0333,57.25
0.0083,36
0,0
0.0667,77.25
0,0
0.0083,59
0,0
0.0417,29.8
0.0583,43.1429
0.025,67.6667
0.0583,66.2857
0.025,71.3333
0,0
0.0333,42.75
0,0
0,0
0,0
0.0083,26
0,0
0.0167,78.5
0.0417,71.6
0.075,35.8889
0.025,65
0.0083,35
0,0
0.0833,30.4
0,0
0.05,44.1667
0.0333,54
0,0
0.0333,17.75
0,0
0,0
0,0
0.0167,58
0.075,37.3333
0.0167,48
0.0083,60
0.0417,84.2
0.025,50.3333
0.0167,72.5
0,0
0,0
0,0
0.0167,73.5
0.0333,66.75
0.025,54.6667
0,0
0,0
0.05,40.5
0.025,29
0.1083,58.1538
0,0
0,0
0,0
0.025,65.6667
0.0417,72.8
0,0
0.025,30
0,0
0.025,72
0.025,52.6667
0,0
0.0167,56.5
0.0167,68.5
0.0167,63.5
0.0167,20
0.0083,116
0.0083,71
0.025,61
0,0
0.0333,45.5
0,0
0,0
0.0167,36.5
0.0167,35.5
0.025,111.6667
0.1,61.9167
0,0
0.0083,34
0,0
0.05,31.3333
0.05,79.8333
0.0083,51
0,0
0.0167,72
0.05,39
0.0333,50
0.0083,57
0.0417,49.6
0.0167,27
0,0
0,0
0.1,44.4167
0.0417,55.2
0,0
0,0
0.0167,61
0,0
0.0417,72.8
0,0
0.0417,22.4
0.0083,57
0.05,60.1667
0,0
0.0417,34
0.0333,36.25
0.0167,64
0.025,54
0.0917,37.7273
0.1,39.1667
0.0083,37
0.0167,50.5
0.0083,60
0.0167,83.5
0.025,58
0,0
0.0583,29
0.0083,63
0.025,33
0.0083,55
0.0167,29
0.0167,68.5
0.0083,77
0.0167,76.5
0,0
0.0917,27.7273
0.0167,70.5
0,0
0.0333,53
0.0083,58
0.0083,58
0.0333,34.5
0.0083,101
0.0167,31
0,0
-1,0
0.0083,28
0.0833,40.4
0,0
0.025,39.6667
0,0
0.0083,39
0.0333,43
0.0833,93.1
0.0083,75
0.0583,40.2857
0.0417,72.6
0.0583,55.7143
0.0417,92.4
0.0083,49
0,0
0.0333,72.75
0,0
0.0167,67.5
0.0083,54
0,0
0.0083,38
0.025,46.6667
0.05,35.5
0.0333,37.75
0.025,80.6667
0,0
0,0
0.05,44
0,0
0,0
0.0083,35
0,0
0.05,41.5
0.0167,63.5
0.025,55
0.1,40.8333
0.0333,69.75
0.0833,86
0.025,62
0.05,70.8333
0.0083,56
0.0083,105
0.0083,32
0.0167,22
0.075,56.1111
0,0
0.0083,35
0.0417,52
0.025,172.6667
0.0083,63
0,0
0.0167,29
0,0
0.0167,47.5
0.0333,41.75
0.0417,37.2
0,0
0.025,23.6667
0.0083,64
0,0
0,0
0.0083,48
0.0083,63
0.0167,100
0.0167,69.5
0.025,53.3333
0.025,48
0.0417,48.2
0.0417,148.6
0.0083,62
0.0917,59.7273
0.0083,34
0.0083,69
0.0417,67.2
0.0333,45.5
0.0167,38
0.0333,37.25
0.0083,47
0.0417,70.2
0.0583,43.5714
0.025,37.3333
0.0083,71
0.0083,40
0.0083,70
0.0083,49
0.0083,35
0.0833,101.8
0.0167,30
0.0417,56
0.0083,74
0,0
0.0167,69
0.05,67.5
0.075,97.6667
0.05,66.8333
0.0083,49
0.0167,26.5
0,0
0.025,41.3333
0,0
0.0083,67
0.0167,76.5
0.0083,34
0,0
0.0333,35.25
0.025,33.6667
0.0667,63.125
0.0083,23
0.0083,69
0.1,42.75
0.0083,77
0.0083,65
0.0333,37.5
0.0083,37
0.0167,51
0.025,40.6667
0.0333,41
0,0
0,0
0.0083,37
0.0583,30.7143
0.0833,60.8
0.025,54
0,0
0.025,56.3333
0.0083,52
0.025,74.6667
0.0167,77
0.0167,84
0,0
0.025,28.6667
0.0167,28.5
0,0
0.0083,42
0,0
0.025,36.6667
0.0083,29
0.075,38.4444
0.025,51.3333
0.0083,43
0.0083,39
0.0083,35
0.0417,55.6
0.0167,21
0,0
0.075,70.8889
0,0
0.0167,36
0.0917,68.3636
0.0167,26.5
0.0167,44.5
0.0083,35
0.0667,72.625
0.0333,124
0.025,39.6667
0.0083,51
0.0667,41.25
0,0
0.0583,60.1429
0,0
0.0083,67
0.05,61.5
0.0333,91
0,0
0.0667,79.25
0.025,45
0,0
0.0083,37
0.0167,29
0.0167,37.5
0.0083,35
0.0583,66
0.0333,72
0.0167,22
0,0
0.025,56.6667
0.05,42.3333
0.025,21.3333
0,0
0.0583,53.8571
0.0333,70.25
0.0333,69.75
0.025,75.3333
0.0333,80.5
0,0
0.025,75.6667
0,0
0.0083,63
0.0167,42.5
0.0167,43.5
0.0583,67
0.0333,47.25
0.0333,104.25
0.0333,66
0.0083,56
0,0
0.0083,62
0.0083,83
0.0333,21.75
0.0333,33
0,0
0.0083,29
0.0167,22
0.0333,48.25
0.0167,44.5
0.025,66.6667
0.05,34
0.0333,46.25
0.025,30.6667
0.0083,23
0.05,48.6667
0.0417,65.6
0.1083,93.8462
0.025,66.3333
0,0
0.0167,61.5
0,0
0.0333,75.5
0.0167,159
0,0
0,0
0.0167,76.5
0.0083,66
0.0083,45
0,0
0.025,82.3333
0.0333,41.75
0.05,65.1667
0.05,62.3333
0.0167,61.5
0.0083,23
0,0
0.1,107.1667
0.0167,72.5
0.05,93.5
0.0083,72
0.0417,73.6
0.0833,79.9
0.0083,29
0.0083,63
0.0083,34
0.0167,33
0.075,60.8889
0,0
0.0083,122
0,0
0.0083,23
0.0083,64
0.05,66.8333
0,0
0.0167,66.5
0.025,28.3333
0.0167,30.5
0.0833,77.1
0,0
0.025,59.3333
0.1083,68.7692
0.0583,59.5714
0.0167,27.5
0.0083,80
0.0083,49
0.0083,64
0.1,78.6667
0.025,30.3333
0.025,24.3333
0.0167,81
-1,0
0.0083,82
0.0083,59
0.0083,41
0,0
0.0083,70
0.0667,74.125
0.0167,31
0.025,69.6667
0.0083,30
0.0083,50
0.0333,70.25
0.025,65
0.0167,63.5
0.0167,62
0.0833,61
0,0
0.05,112.1667
0.05,70
0.0583,71.8571
0.0583,26.7143
0.0167,27.5
0,0
0.025,64.6667
0.0167,71
0.0083,35
0.0417,65.4
0.0167,38
0.0583,68
-1,0
0.0083,54
0,0
0.0083,64
0.0667,73.625
0.075,66.3333
0,0
0.0167,63
0,0
0,0
0.0417,144.8
0.0333,66.25
0.0167,52
0.0333,70
0.025,61.6667
0.0417,28
0,0
0,0
0,0
0.0167,60.5
0.0333,84.5
0,0
0,0
0.025,62.3333
0.05,44.8333
0.0167,50.5
0,0
0.0167,36
0.0083,46
0.05,143.3333
0.025,62.3333
0.0417,29.6
0.0167,37
0.025,34.3333
0.0083,52
0.0417,29.2
0.0417,65
0.0083,45
0.0333,68
0.0167,65
0.0083,49
-1,0
0,0
0,0
0.025,66.6667
0,0
0.0417,41.8
0.0167,38
0.025,54
0,0
0,0
0,0
0,0
0.0083,52
0.0083,37
0.0167,25
0.025,86
0,0
0.0167,86.5
0.0417,38
0.0333,54.75
0.1167,56.1429
0.0167,34.5
0.05,66
0.0333,53
0,0
0.075,91.5556
0.0333,88.5
0.0167,51
0.0083,53
0.0417,76
0.0167,80.5
0,0
0.0333,100.5
0.05,66.3333
0.0333,68.75
0.0167,64.5
0.0333,30.25
0.0167,55.5
0.0333,46
0.0167,71.5
0.0083,92
0.0083,35
0,0
0.0083,74
0,0
0,0
0.0333,32.25
0.0417,66.2
0,0
0.0417,55.6
0.0667,102.375
0.0333,53.5
0,0
0.05,78.8333
0.025,58
0.0083,142
0.0333,52.5
0.0083,63
0.0083,65
0.0167,69.5
0.025,62
0.0167,75.5
0.0083,75
0.0083,53
0.0083,53
0.0667,39.875
0.0083,51
0.0583,61
0.0333,81.75
0.0167,35.5
0.0167,40.5
0.0833,43.5
0.0167,31.5
0.0083,57
0.0167,65
0.0333,41.75
0,0
0.0083,64
0.0167,39
0.0167,70.5
0.0667,83.875
0.0083,23
0.025,67.3333
0.0083,72
0,0
0.025,34.6667
0.0417,45
0,0
0.0167,68.5
0.0583,38
0,0
0.0167,75
0.0167,37
0.0583,53.5714
0.05,71.1667
0.0583,90
0.0167,65
0,0
0.0167,39.5
0.0667,38.25
0,0
0.025,33.3333
0.05,41.3333
0.0167,47.5
0.0333,49.5
0.0417,93.4
0.025,43.6667
0.0583,46.2857
0.025,22.3333
0.025,74.3333
0.05,34.8333
0.0083,28
0.0083,33
0,0
0.0917,70.2727
0.0083,50
0.0167,39.5
0.0083,48
0.0167,67.5
0,0
0.025,68.6667
0,0
0,0
0.025,34.3333
0.0083,31
0,0
0.05,67.8333
0.05,58.8333
0.0333,126.75
0.025,65.6667
0.0833,68.2
0,0
0,0
0,0
0.0333,86.5
0.0333,65.25
0,0
0.0083,55
0.0917,44.4545
0.0167,56.5
0.0083,63
0.0333,52.75
0.025,31
0,0
0,0
0.0333,28.5
0.0333,46.75
0.0083,47
0.0583,45.4286
0.0417,48.4
0.0833,66.7
0.0167,43
0,0
0,0
0.05,63.8333
0.075,70.7778
0.0167,77
0.025,41.3333
0.025,70
0.0167,49
0.0667,34
0.0167,49
0.0333,64
0.0167,69
0,0
0.05,41.3333
0.0333,41.5
0.0083,50
0.025,43.3333
0.0167,59
0.0333,64.25
0.025,69
0,0
0.0167,62
0.0667,91.625
0,0
0.125,103.8
0.0083,62
0.025,38.6667
0.0167,43.5
0.0583,49.5714
0.0667,63.25
0.0417,77.2
0.0083,51
0.0083,60
0.0083,72
0,0
0,0
0.025,85.6667
0.0167,69
0.0167,81.5
0.0333,43.25
0,0
0.0417,41.2
0.0583,47.1429
0.0417,64
0.025,63.3333
0,0
0.075,100.4444
0.05,97.5
0.0167,68.5
0.075,45.4444
0,0
0,0
0,0
0.05,44.8333
0,0
0,0
0.075,105.2222
0.025,39
0.0333,29
0.0583,40
0.0083,68
0,0
0.0417,151
0.0083,57
0.0333,52.5
0.0333,51.75
0.075,65.4444
0.0083,55
0,0
0.0083,69
0.0667,52.5
0,0
0.0333,57.25
0,0
0.0167,33
0.0083,71
0.0083,53
0.025,55
0.0167,53.5
0.0333,142.25
0.025,42.6667
0.0417,97.6
0.05,38.3333
0.0083,44
0,0
0.0083,33
0.1333,91.375
0.0583,46.5714
0.0083,51
0.0083,53
0.0083,53
0.0083,61
0.0167,71
0.05,42.1667
0.0167,38
0.0083,54
0.0167,102
0.0417,61.6
0,0
0,0
0.025,68.6667
0,0
0.0083,86
0,0
0.0167,35.5
0.0333,44.75
0.025,55.3333
0.0083,41
0.0667,99.625
0.0083,35
0,0
0.05,65.6667
0.05,34.8333
0.0167,33.5
0,0
0.0167,71
0.0333,70.5
0,0
0.025,40.6667
0,0
0.025,31.6667
0.1083,109.9231
0,0
0.0333,76.75
0.0083,26
0.0667,73.75
0,0
0,0
0.0333,202
0.0667,56.125
0.025,63.3333
0,0
0.0167,61.5
0.0167,65.5
0,0
0,0
0.025,61
0.0167,39.5
0.0167,38.5
0.05,22.1667
0.025,50.6667
0.0083,72
0.025,64.3333
0.0083,21
0.0083,33
0.0083,75
0.0333,52.25
0.0583,71.5714
0.0083,60
0.0167,82
0.0083,38
0.0417,74.2
0.0167,29
0.075,46.8889
0,0
0.0167,30
0.0167,34
0.05,93.5
0.05,45.8333
0,0
0.0333,71.25
0,0
0.0333,48.5
0.0583,77.1429
0.0333,77
0.0167,22
0.05,48
0.0667,52.5
0.0083,46
0.0333,47
0.0083,56
0.0167,51.5
0.0167,23.5
0.0583,37.2857
0.0583,65.4286
0,0
0.0083,61
0.0167,58.5
0,0
0.0333,69
0.0083,55
0.05,66.3333
0.0833,44.9
0.025,65.6667
0.0583,50.2857
0.025,50
0,0
0.0417,48.6
0,0
0.025,68
0.0083,41
0.025,41.6667
0.0083,51
0.025,37
0,0
0.0083,63
0.0167,38.5
0.0083,24
0.0167,53.5
0,0
0.025,49.6667
0.0083,40
0.0167,77.5
0.0083,111
0.0083,49
0.0083,21
0,0
0.0083,58
0.0417,73.8
0.025,52
0.0417,58.8
0.0083,67
0.0417,73.6
0.0667,77.25
0,0
0.0083,62
0.0083,60
0.0083,69
0.0333,40
0,0
0.0167,62.5
0,0
0,0
0.0083,67
0.0083,60
0.0083,39
0,0
0.0083,56
0,0
0.0167,22
0.025,78
0.0333,23
0.025,49.6667
0.0083,57
0.0083,61
0,0
0.075,50.4444
0.025,61
0.0417,69.8
0,0
0.0583,31.7143
0.0083,61
0.0417,44.8
0.0167,237.5
0.0583,45.5714
0.0417,43.8
0.025,38.3333
0.025,42.3333
0,0
0.025,67
0.0333,63.5
0.0083,68
0.025,28.6667
0.0417,78
0.025,39.3333
0.0083,37
0.0083,65
0.0167,23.5
0.0167,54
0.0833,110.6
0.0667,79.625
0,0
0.05,49.6667
0.0667,69.25
0,0
0.0083,44
0.0583,49.8571
0.0167,62.5
0.0333,47.25
0.0083,30
0.0167,316
0,0
0,0
0.0083,29
0.0167,59
0.05,48.5
0,0
0,0
0,0
0,0
0,0
0.0333,64.5
0.0083,58
0.0083,66
0,0
0.0167,71.5
0.0583,41.5714
0,0
0.0083,23
0.025,34.3333
0,0
0.0083,20
0.0167,33.5
0.0083,36
0.0083,45
0.025,92
0.0167,107.5
0.025,36.6667
0,0
0.0917,40.7273
0.0083,89
0.05,47
0,0
0.025,61.6667
0.0917,49.4545
0.0167,85
0,0
0,0
0,0
0,0
0,0
0.0083,36
0.0583,82.5714
0.0333,30.75
0.0167,53
0,0
0,0
0.0167,36
0.0333,29.5
0,0
0,0
0.0167,63
0,0
0,0
0.0083,85
0.0167,65.5
0.0167,28.5
0.0167,73
0,0
0,0
0.0083,39
0,0
0,0
0.0167,38.5
0,0
0.025,61
0.0333,64
0,0
0.0167,62.5
0,0
0.0333,58.25
0.0083,54
0,0
0.0167,41.5
0.025,46.3333
0.0667,63
0.0167,48
0.0333,29.5
0.05,81.1667
0.025,23
0.025,38.6667
0,0
0,0
0.025,33
0.0333,73.75
0.0583,137.1429
0,0
0.0167,31
0.025,60.6667
0.05,45.5
0.0083,33
0.0083,51
0,0
0.05,30.8333
0.0083,27
0.0333,62
0,0
0.025,56
0,0
0.025,61
0.025,68.6667
0,0
0.05,70.6667
0.0417,48.8
0.0083,77
0.0083,59
0.0417,50.4
0,0
0,0
0,0
0,0
0.0333,60.75
0.0333,48.75
0,0
0.05,66.3333
0.0083,35
0.0083,76
0.0333,80.75
0,0
0,0
0,0
0.0167,56.5
0.0083,32
0.0167,21
0,0
0,0
0.0417,22
0,0
0,0
0.0167,46.5
0.0333,32.5
0,0
0.0167,34
0.0083,49
0.0667,48.5
0.05,128
0.0167,55.5
0.025,43
0.05,54.5
0,0
0,0
0,0
0.0667,61.25
0.0083,28
0.0167,55.5
0.0083,36
0.025,48
0,0
0,0
0.0083,61
0.0083,47
0.0333,42.25
0.0083,70
0.0333,60.75
0,0
0.05,50.5
0,0
0.0583,34.8571
0.0167,41
0.025,50.6667
0.025,64.6667
0.0917,61.7273
0.025,35.3333
0.025,70.3333
0.0417,61.4
0.0417,28.4
0.0083,69
0.0167,61
0.0167,37
0.0083,36
0.0083,53
0.0083,68
0.0167,37.5
0.0083,27
0.0167,66
0.0083,63
0.0417,46.8
0.075,104.3333
0.0083,29
0.025,68
0.0417,46.4
0,0
0.0333,34
0.0417,58.4
0.0083,37
0.05,82.1667
0.0167,49
0,0
0.0083,26
0,0
0,0
0.025,66
0,0
0,0
0.025,259.3333
0,0
0.0333,40.75
0.025,61.3333
0.1583,63.1053
0.0083,32
0.0333,40.75
0.0333,54.75
0.0083,31
0,0
0.025,54
0.0333,38.75
0.0083,42
0.05,52.6667
0.0083,92
0.0167,39.5
0,0
0,0
0.0333,66.5
0.0333,70.75
0.0167,46
0.0167,59
0.0167,38
0.0417,68.8
0,0
0.0333,65.25
0,0
0.0167,36
0.0167,82
0.025,43.6667
0.0083,188
0.0333,54.25
0,0
0.0167,67.5
0,0
0.1,52.6667
0,0
0,0
0.0167,46.5
0,0
0.0167,38.5
0,0
0,0
0.025,36.3333
0.025,35
0.0083,71
0.025,70.6667
0.0083,36
0,0
0.025,56.6667
0.025,66.6667
0.0167,63
0,0
0.0417,30.4
0,0
0.0083,63
0.05,65.5
0.0417,62.4
0.025,29.3333
0.0333,62
0,0
0.0083,47
0,0
0.0083,80
0,0
0.0083,60
0.025,34
0.025,35.6667
0.025,28.6667
0,0
0.1083,79.1538
0,0
0.05,38.5
0.0333,26
0.0167,28
0.0917,69.8182
0.0667,41.5
0.025,66.6667
0.0083,26
0,0
0,0
0.0167,61
0.125,66.7333
0.0083,49
0.0167,71.5
0.025,56
0,0
0.05,73.8333
0,0
0.1083,45.5385
0.0083,50
0.025,21
0,0
0.0417,77.2
0.0083,24
0.0333,65.25
0.1167,64.8571
0.0333,37.25
0,0
0.0167,28.5
0.0083,17
0,0
0.0083,78
0.0083,29
0.0167,30.5
0.05,42
0.0083,38
0.0333,42.75
0.0167,69
0,0
0.0083,31
0.025,28
0,0
0,0
0.0333,70.5
0.0083,23
0.0083,21
0.0167,52.5
0,0
0.0917,59.0909
0,0
0.0083,37
0.0167,45
0.0167,38.5
0.0417,60.6
0.0083,97
0.0083,35
0.0167,58.5
0.075,28.4444
0,0
0.0417,33.8
0,0
0.0083,47
0.1583,46.7368
0,0
0.0333,42.25
0,0
0.0167,77
0.025,36
0.075,28
0,0
0.0167,74.5
0.0083,35
0.025,65.3333
0,0
0.0083,70
0.025,34.3333
0.0583,72.7143
0.0083,100
0,0
0.0417,79
0.0417,22.8
0.025,34
0.0083,55
0.025,41.6667
0,0
0.025,39.6667
0.05,81.5
0.0083,72
0.025,62
0.05,35.3333
0,0
0.0167,35
0.0417,66.2
0.05,51.3333
0,0
0.0083,34
0.0667,44.125
0.0167,49
0.0167,23
0.05,64
0.0083,45
0.025,23
0,0
0,0
0.025,45.6667
0.025,73.3333
-1,0
0.0083,25
0.0083,37
0.0167,67.5
0.0167,58
0.0583,76.2857
0.0083,28
0.025,85
0.025,58.6667
0.0167,39
0.0083,53
0.025,40.3333
0.0333,83
0.0167,35
0.0167,34
0.0167,62
-1,0
0,0
0,0
0.0333,28.75
0.0083,32
0.025,65.3333
0.025,67.3333
0.0083,58
0.0083,39
0,0
0.025,28
0,0
0.0167,42.5
0.0333,97
0.0167,36
0.0083,29
0,0
0.0167,29.5
0.0083,36
0.0083,60
0,0
0,0
0,0
0.0083,44
0.0583,31.7143
0,0
0.05,39.3333
0,0
0,0
0,0
0,0
0.025,80
0.025,72
0.0333,27.5
0.0833,77.6
0.0083,19
0.05,57.8333
0,0
0,0
0.0083,40
0.0083,34
0.0417,59.2
0.0083,42
0,0
0.0083,36
0.0333,32
0,0
0.0167,63
0.0167,51
0.025,65.3333
0.0083,47
0.025,48
0.0583,39.4286
0,0
0,0
0.025,29
0,0
0.0083,42
0.025,38.6667
0.025,44.6667
0,0
0.05,37.3333
0.0083,88
0.0333,28.25
0,0
0.0083,71
0.0333,69.5
0.0417,40.2
0,0
0.0167,34.5
0.025,61
0.0083,27
0.0667,30.125
0.1,79.9167
0,0
0,0
0.0333,70.25
0,0
0.0583,79.2857
0.025,75
0.0417,34.6
0.0333,54.25
0,0
0.025,70.3333
0.025,53.3333
0.0667,54.625
0.0167,75
0,0
0.0083,67
0.0167,53
0,0
0.0083,34
0.0083,68
0.0083,49
0.075,32.5556
0.0583,54
0.0167,47.5
0.0167,27
0.0167,64
0,0
0.025,65
0.0167,57.5
0.0583,49.4286
0.0083,55
0.05,54.8333
0.05,68.6667
0.0167,47
0.025,57.6667
0.0083,48
0.025,34.3333
0.0333,80.75
0.0083,19
0,0
0.0417,28.4
0.0083,47
0.025,35.6667
0.025,45.3333
0.025,81
0.025,47.6667
0.0417,85.4
0.025,57.6667
0.0083,26
0.0167,60
0,0
0,0
0.0333,27.5
0.025,66.6667
0.0333,55.75
0.0417,33.2
0,0
0.05,53.1667
0.0333,61.5
0.025,58.6667
0,0
0,0
0.025,37.3333
0.0333,64
0.0083,38
0.0417,66.6
0.0083,34
0.0333,74.25
0.0417,39.2
0.025,62.3333
0.0417,104.4
0,0
0,0
0.075,59.7778
0.0083,34
0.0917,60.5455
0.0333,65.75
0.0083,37
0.025,51.6667
0.0417,51.6
0,0
0.0083,38
0.0083,38
0.0083,38
0.0417,28.2
0,0
0,0
0.0167,61.5
0,0
0.0167,57
0.0167,74.5
0.0083,39
0.0083,39
0.05,67.8333
0.0167,47
0.05,41.8333
0.0333,44.5
0.0083,56
0,0
0.0583,41
0.0083,29
0.075,84.4444
0,0
0.025,66
0,0
0.05,43.8333
0.0667,42.75
0.025,24.6667
0.0083,29
0.0417,72
0,0
0.075,86.4444
0.025,27.3333
0.0167,75
0.0333,34.25
0.0167,69
0.0083,20
0,0
0,0
0.0333,61.25
0.0583,53.1429
0.0083,83
0.0083,68
0.0333,38.5
0.025,94.3333
0.125,64.4667
0.0083,65
0.025,33.3333
0,0
0.0167,105
0.0583,44.4286
0.0083,34
0.0167,32
0.0167,70.5
0.025,69.6667
0.0333,41
0.0083,39
0.0083,35
0.05,87
0.025,28.3333
0.0167,79.5
0.025,36.3333
0.0167,31.5
0.0167,53.5
0.025,51.3333
0.0167,27.5
0.0333,66
0,0
0.0083,24
0.0167,66
0,0
0.0083,95
0.025,57
0.0167,26
0.0083,37
0.025,39
0,0
0.0167,75
0.0083,40
-1,0
0,0
0.0417,71.4
0,0
0,0
0.0083,42
0.0583,60
0.025,36.6667
0.0333,42.75
0.0083,37
0.0083,28
0.0167,64
0.0167,90.5
0.0167,55
0.1167,91.7143
0,0
0,0
0.0333,29.75
0.0083,42
0,0
0,0
0.05,44.6667
0.0167,40
0,0
0.0167,39
0.0167,67.5
0.0083,59
0.0333,85.5
0,0
0.0167,47
0.025,45.3333
0,0
0.05,55
0,0
0.0167,33.5
0.0167,19
0.0167,53
0.0417,42.6
0,0
0.0417,66.2
0.0083,33
0.0417,61.8
0,0
0.0167,72
0,0
0.05,52.5
0.025,48.6667
0.0083,75
0,0
0.1667,40.05
0,0
0.025,30
0.05,40
0.15,43.8889
0.0333,38.75
0.0333,49
0.0417,73.6
0.0333,64.75
0,0
0.0083,36
0.0333,69.5
0,0
0.0417,76
0.0167,66.5
0.0167,80.5
0,0
0.0417,65
0.0083,46
0.05,46
0,0
0.0833,45
0.0083,21
0.025,31.6667
0.0167,42.5
0,0
0.0083,38
0.0083,94
0.0167,36.5
0.0083,30
0.0083,78
0.0417,75.4
0.0083,82
0.0083,63
0.0167,51
0.0083,35
0.0083,34
0.0167,38
0,0
0.025,57.3333
0.025,29.3333
0.0083,24
0.0083,63
0.0167,72.5
0.0333,28
0.025,38.6667
0.0083,37
0.0167,61.5
0.05,35.8333
0.025,29.3333
0,0
0,0
0.0167,29.5
0.0583,156.2857
0.0083,50
0,0
0.025,41
0,0
0,0
0,0
0,0
0.05,61.6667
0,0
0.0583,28.5714
0.0667,45.75
0.0083,28
0,0
0.025,49.6667
0,0
0.0583,40
0,0
0,0
0.0083,41
0.025,63.3333
0.0417,60.6
0.025,54.3333
0.0083,58
0.0083,56
0.0083,23
0.0333,71.25
0.1,47.8333
0.0333,98.5
0,0
0,0
0.0333,93.5
0.0167,27.5
0.0583,77
0.025,75.3333
0.0583,54.2857
0,0
0,0
0.05,64.1667
0.025,99.6667
0.0083,40
0.0083,21
0.0167,56.5
0.025,50.3333
0,0
0,0
0.0083,28
0.0417,67
0.0083,75
0.025,39
0.0417,61
0,0
0,0
0,0
0.0083,37
0.0083,28
0.05,76.6667
0,0
0.05,68.6667
0.0167,39.5
0,0
0.0083,55
-1,0
0.0417,69.4
